cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
256,1024,2048,256,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,137.2473,moe_ck2stages_gemm1_256x32x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_silu_F8_F8_B16,0.1%,61.1266,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_F8_F8_B16,18.5%,198.3739,0,0,0,178.62,4099.18,
256,2048,2048,256,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,231.3277,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x256E,0.0%,0.0,,0.0%,231.3277,1,0,0,306.35,3542.43,
256,4096,2048,256,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,282.437,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x256E,0.0%,0.0,,0.0%,282.437,1,0,0,501.82,2945.95,
256,8192,2048,256,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,452.9141,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x256E,0.0%,0.0,,0.0%,452.9141,1,0,0,625.88,1892.66,
256,16384,2048,256,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,840.2042,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x256E,0.0%,0.0,,0.0%,840.2042,1,0,0,674.76,1080.15,
256,32768,2048,256,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,1626.0768999999998,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x256E,0.0%,0.0,,0.0%,1626.0769,1,0,0,697.3,620.02,
256,1,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.1481,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,28.1481,1,1,1,0.56,14305.03,
256,2,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.4279,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,28.4279,1,1,1,1.11,14164.45,
256,4,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.5314,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,28.5314,1,1,1,2.21,14113.49,
256,8,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,31.8857,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,31.8857,1,1,1,3.95,12629.56,
256,16,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,36.1666,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,36.1666,1,1,1,6.96,11136.01,
256,32,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,16,0,50.2673,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_vs_pf2_silu_16x128E,0.0%,0.0,,0.0%,50.2673,1,1,0,10.01,8014.15,
256,64,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,71.05590000000001,_ZN5aiter47fmoe_bf16_blockscaleBf16_g1u1_vs_ps_silu_32x128E,0.0%,0.0,,0.0%,71.0559,1,1,0,14.17,5672.24,
256,128,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,16,0,81.57,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_vs_pf2_silu_16x128E,0.0%,0.0,,0.0%,81.57,1,1,0,24.68,4945.93,
256,256,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,99.278,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,99.278,1,0,0,40.56,4071.66,
256,512,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,102.6568,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,102.6568,1,0,0,78.45,3952.97,
256,1024,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,111.484,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,111.484,1,0,0,144.47,3668.19,
256,2048,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,149.3489,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,149.3489,1,0,0,215.68,2780.31,
256,4096,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,227.6115,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,227.6115,1,0,0,283.05,1879.6,
256,8192,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,373.0238000000001,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,373.0238,1,0,0,345.42,1214.36,
256,16384,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,675.8134,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,675.8134,1,0,0,381.32,744.76,
256,32768,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,1285.1706,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,1285.1706,1,0,0,401.03,469.96,
256,1,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.0958,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,28.0958,1,1,1,0.62,14359.65,
256,2,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.2101,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,28.2101,1,1,1,1.23,14301.68,
256,4,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.7164,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,28.7164,1,1,1,2.41,14049.96,
256,8,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,32.0345,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,32.0345,1,1,1,4.32,12595.44,
256,16,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,35.6245,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_silu_1x128E,0.0%,0.0,,0.0%,35.6245,1,1,1,7.77,11327.54,
256,32,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,16,0,53.1625,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_vs_pf2_silu_16x128E,0.0%,0.0,,0.0%,53.1625,1,1,0,10.41,7592.5,
256,64,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,16,0,72.8415,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_vs_pf2_silu_16x128E,0.0%,0.0,,0.0%,72.8415,1,1,0,15.2,5543.99,
256,128,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,85.57209999999999,_ZN5aiter47fmoe_bf16_blockscaleBf16_g1u1_vs_ps_silu_32x128E,0.0%,0.0,,0.0%,85.5721,1,1,0,25.88,4723.81,
256,256,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,100.745,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,100.745,1,0,0,43.96,4020.17,
256,512,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,113.3104,_ZN5aiter47fmoe_bf16_blockscaleBf16_g1u1_vs_ps_silu_32x128E,0.0%,0.0,,0.0%,113.3104,1,1,0,78.18,3588.24,
256,1024,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,135.7911,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,135.7911,1,0,0,130.47,3017.36,
256,2048,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,176.42190000000002,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,176.4219,1,0,0,200.85,2358.11,
256,4096,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,236.171,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,236.171,1,0,0,300.07,1814.81,
256,8192,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,414.6880000000001,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,414.688,1,0,0,341.78,1094.25,
256,16384,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,742.6066000000001,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,742.6066,1,0,0,381.72,678.83,
256,32768,2048,128,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,1400.2168,_ZN5aiter46fmoe_bf16_blockscaleFp8_g1u1_vs_ps_silu_64x128E,0.0%,0.0,,0.0%,1400.2168,1,0,0,404.89,431.91,
256,1,2048,512,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,27.2452,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,27.2452,1,1,1,2.31,59115.69,
256,2,2048,512,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,28.3603,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,28.3603,1,1,1,4.44,56791.54,
256,8,2048,512,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,54.7402,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x256E,0.0%,0.0,,0.0%,54.7402,1,1,1,9.19,29423.75,
256,16,2048,512,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,93.0479,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,93.0479,1,1,1,10.82,17310.56,
256,2,2048,512,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,29.8369,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,29.8369,1,1,1,4.64,54086.41,
256,4,2048,512,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,35.6395,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,35.6395,1,1,1,7.77,45280.74,
256,8,2048,512,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,61.7887,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x256E,0.0%,0.0,,0.0%,61.7887,1,1,1,8.96,26118.17,
256,1,2048,256,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,26.4605,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,26.4605,1,1,1,1.19,30434.52,
256,2,2048,256,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,29.5358,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,29.5358,1,1,1,2.13,27265.85,
256,8,2048,256,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,33.7063,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,33.7063,1,1,1,7.47,23893.32,
256,16,2048,256,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,55.6421,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x256E,0.0%,0.0,,0.0%,55.6421,1,1,1,9.05,14474.74,
256,1,2048,256,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,26.5982,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,26.5982,1,1,1,1.3,30336.09,
256,8,2048,256,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,33.3916,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,33.3916,1,1,1,8.29,24165.61,
256,16,2048,256,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,55.3907,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x256E,0.0%,0.0,,0.0%,55.3907,1,1,1,10.0,14568.83,
256,1,2048,128,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,27.2123,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,27.2123,1,1,1,0.58,14796.96,
256,2,2048,128,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,27.0059,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,27.0059,1,1,1,1.16,14910.28,
256,4,2048,128,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,27.4053,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,27.4053,1,1,1,2.3,14693.43,
256,8,2048,128,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,29.2864,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,29.2864,1,1,1,4.3,13750.49,
256,16,2048,128,512,10,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,33.6522,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,33.6522,1,1,1,7.48,11968.06,
256,2,2048,128,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,27.3774,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,27.3774,1,1,1,1.26,14736.68,
256,4,2048,128,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,27.8708,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,27.8708,1,1,1,2.48,14476.23,
256,8,2048,128,513,11,ActivationType.Gelu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,1,0,29.8761,_ZN5aiter48fmoe_bf16_blockscaleBf16_g1u1_flat_vs_gelu_1x128E,0.0%,0.0,,0.0%,29.8761,1,1,1,4.63,13505.4,
